phase_combined,theta_t_combined,theta_t_combined_fit,phase_natural,theta_t_Natural,theta_t_Natural_fit,phase_induced,theta_t_induced,theta_t_induced_fit
3.46831829,22.671992,25.87822242,5.391824365,-4.792544,-6.337488,,,
3.471459882,22.670661,25.72555456,5.396385958,-4.855762,-6.374752,,,
3.474601475,22.707295,25.57178426,5.40094755,-5.059149,-6.411884,,,
3.477743068,22.585187,25.41692112,5.405509143,-5.280882,-6.448882,,,
3.48088466,22.402382,25.26097486,5.410067594,-5.51747,-6.485746,,,
3.484026253,22.043683,25.10395526,5.414629186,-5.795167,-6.522475,,,
3.487167845,21.557817,24.94587219,5.419190779,-6.040718,-6.559068,,,
3.490309438,21.00796,24.78673561,5.423752371,-6.554103,-6.595524,,,
3.493451031,20.442956,24.62655556,5.428313964,-7.129129,-6.631844,,,
3.496592623,19.871683,24.46534215,5.432872415,-7.731552,-6.668025,,,
3.499734216,19.376064,24.3031056,5.437434007,-8.32552,-6.704068,,,
3.502875809,18.940845,24.13985616,5.4419956,-8.813856,-6.739971,,,
3.506017401,18.600271,23.97560421,5.446557192,-9.119682,-6.775734,,,
3.509158994,16.416493,23.81036019,5.451118785,-9.259977,-6.811356,,,
3.512300587,16.177429,23.6441346,5.455677236,-9.158988,-6.846837,,,
3.515442179,15.980984,23.47693803,5.460238828,-8.878979,-6.882174,,,
3.518583772,17.799461,23.30878116,5.464800421,-8.448957,-6.917369,,,
3.521725365,17.944435,23.13967472,5.469362013,-8.043222,-6.95242,,,
3.524866957,18.378077,22.96962953,5.473923606,-7.823053,-6.987326,,,
3.52800855,18.954456,22.79865647,5.478482057,-7.671769,-7.022086,,,
3.531150143,19.773332,22.62676649,5.483043649,-7.58494,-7.056701,,,
3.534291735,20.438989,22.45397064,5.487605242,-7.532203,-7.091168,,,
3.537433328,21.11167,22.28028,5.492166835,-7.410512,-7.125489,,,
3.540574921,21.738491,22.10570575,5.496728427,-7.27236,-7.15966,,,
3.543716513,22.295994,21.93025912,5.501286878,-7.24313,-7.193683,,,
3.546858106,22.792752,21.75395142,5.505848471,-7.743144,-7.227556,,,
3.549999699,23.168137,21.576794,5.510410063,-8.077854,-7.261279,,,
3.553141291,23.352504,21.39879831,5.514971656,-7.92768,-7.294851,,,
3.556282884,23.400694,21.21997583,5.519533248,-8.054425,-7.328271,,,
3.559424477,23.183429,21.04033815,5.524091699,-7.952072,-7.361538,,,
3.562566069,23.00106,20.85989686,5.528653292,-7.739569,-7.394653,,,
3.565707662,22.726567,20.67866367,5.533214884,-7.554562,-7.427613,,,
3.568849254,22.435147,20.4966503,5.537776477,-7.75296,-7.460419,,,
3.571990847,22.162974,20.31386857,5.542338069,-7.592774,-7.49307,,,
3.57513244,21.863864,20.13033034,5.54689652,-7.531318,-7.525564,,,
3.578274032,21.427019,19.94604752,5.551458113,-7.281406,-7.557902,,,
3.581415625,20.963443,19.76103209,5.556019705,-7.39372,-7.590083,,,
3.584557218,20.506133,19.57529607,5.560581298,-7.520809,-7.622106,,,
3.58769881,20.09425,19.38885155,5.56514289,-7.560135,-7.653971,,,
3.590840403,19.768063,19.20171067,5.569701341,-7.895277,-7.685676,,,
3.593981996,19.553154,19.01388561,5.574262934,-7.952918,-7.717221,,,
3.597123588,19.485133,18.82538862,5.578824526,-7.955665,-7.748605,,,
3.600265181,19.539604,18.63623197,5.583386119,-8.133118,-7.779829,,,
3.603406774,19.653054,18.44642801,5.587947711,-8.392854,-7.81089,,,
3.606548366,19.936705,18.25598912,5.592506162,-8.706875,-7.841789,,,
3.609689959,20.368045,18.06492774,5.597067755,-9.077282,-7.872525,,,
3.612831552,20.715604,17.87325634,5.601629347,-9.314234,-7.903097,,,
3.615973144,20.957902,17.68098744,5.60619094,-9.412633,-7.933504,,,
3.619114737,21.152912,17.4881336,5.610752532,-9.374627,-7.963747,,,
3.62225633,21.184295,17.29470745,5.615310983,-9.245416,-7.993824,,,
3.625397922,21.010828,17.10072161,5.619872576,-9.02601,-8.023734,,,
3.628539515,20.79775,16.90618879,5.624434168,-9.311036,-8.053477,,,
3.631681108,20.432288,16.71112171,5.628995761,-9.216377,-8.083053,,,
3.6348227,19.989538,16.51553314,5.633557353,-9.096127,-8.112461,,,
3.637964293,19.482752,16.31943588,5.638115804,-8.388805,-8.1417,,,
3.641105886,18.979804,16.12284277,5.642677397,-7.887522,-8.170769,,,
3.644247478,18.480062,15.92576669,5.647238989,-7.606213,-8.199669,,,
3.647389071,17.986719,15.72822053,5.651800582,-7.134707,-8.228398,,,
3.650530663,17.631216,15.53021724,5.656362175,-6.850838,-8.256955,,,
3.653672256,17.480081,15.3317698,5.660920626,-6.49315,-8.285341,,,
3.656813849,17.636075,15.1328912,5.665482218,-6.387987,-8.313555,,,
3.659955441,17.756794,14.93359447,5.670043811,-7.039343,-8.341595,,,
3.663097034,17.899035,14.73389268,5.674605403,-7.721342,-8.369462,,,
3.666238627,17.884729,14.53379891,5.679166996,-8.412879,-8.397155,,,
3.669380219,17.855438,14.33332626,5.683725447,-8.63534,-8.424673,,,
3.672521812,15.164591,14.13248789,5.688287039,-8.611453,-8.452015,,,
3.675663405,15.171878,13.93129694,5.692848632,-8.876535,-8.479182,,,
3.678804997,15.171004,13.72976661,5.697410224,-9.11735,-8.506173,,,
3.68194659,15.248341,13.52791008,5.701971817,-9.815065,-8.532986,,,
3.685088183,15.058522,13.3257406,5.706530268,-9.733411,-8.559622,,,
3.688229775,14.77048,13.12327139,5.71109186,-10.26304,-8.58608,,,
3.691371368,14.309577,12.92051573,5.715653453,-10.248672,-8.612359,,,
3.694512961,13.817281,12.71748689,5.720215045,-10.096563,-8.638459,,,
3.697654553,13.386088,12.51419817,5.724776638,-9.868531,-8.664379,,,
3.700796146,12.938415,12.31066286,5.729335089,-9.623805,-8.690119,,,
3.703937739,12.517541,12.1068943,5.733896681,-9.354355,-8.715678,,,
3.707079331,14.622135,11.90290582,5.738458274,-9.180199,-8.741055,,,
3.710220924,14.393076,11.69871076,5.743019866,-8.943176,-8.766251,,,
3.713362517,14.213645,11.49432248,5.747581459,-8.809865,-8.791265,,,
3.716504109,14.08363,11.28975434,5.75213991,-8.795662,-8.816095,,,
3.719645702,14.015469,11.08501971,5.756701502,-8.803823,-8.840742,,,
3.722787295,14.012505,10.88013198,5.761263095,-8.768835,-8.865205,,,
3.725928887,14.052925,10.67510452,5.765824687,-8.663361,-8.889484,,,
3.72907048,14.122622,10.46995072,5.77038628,-8.31948,-8.913578,,,
3.732212072,14.162715,10.26468397,5.774944731,-7.935575,-8.937486,,,
3.735353665,14.114852,10.05931767,5.779506323,-7.590942,-8.961208,,,
3.738495258,14.082821,9.853865201,5.784067916,-5.136421,-8.984744,,,
3.74163685,13.986529,9.64833997,5.788629508,-5.122535,-9.008093,,,
3.744778443,13.846683,9.442755361,5.793191101,-5.183623,-9.031254,,,
3.747920036,13.659502,9.237124766,5.797749552,-7.464055,-9.054227,,,
3.751061628,13.379068,9.031461568,5.802311144,-7.635543,-9.077013,,,
3.754203221,13.027751,8.825779148,5.806872737,-8.04985,-9.099609,,,
3.757344814,12.733291,8.620090881,5.81143433,-8.429157,-9.122016,,,
3.760486406,12.444869,8.414410134,5.815995922,-8.967522,-9.144233,,,
3.763627999,12.240876,8.208750265,5.820554373,-9.564248,-9.166259,,,
3.766769592,9.8114,8.003124624,5.825115966,-10.047274,-9.188095,,,
3.769911184,11.967393,7.79754655,5.829677558,-10.507092,-9.20974,,,
3.773052777,11.638796,7.592029368,5.834239151,-10.609147,-9.231194,,,
3.77619437,11.226574,7.386586394,5.838800743,-10.71557,-9.252455,,,
3.779335962,8.595477,7.181230926,5.843359194,-10.833611,-9.273523,,,
3.782477555,10.396009,6.97597625,5.847920787,-10.992442,-9.294399,,,
3.785619148,9.992842,6.770835634,5.852482379,-11.155401,-9.315081,,,
3.78876074,9.576664,6.565822329,5.857043972,-11.321549,-9.33557,,,
3.791902333,9.317603,6.360949568,5.861605564,-9.693248,-9.355864,,,
3.795043926,9.110016,6.156230562,5.866164015,-9.732454,-9.375964,,,
3.798185518,9.134478,5.951678504,5.870725608,-9.866182,-9.395868,,,
3.801327111,9.176823,5.747306563,5.8752872,-10.025673,-9.415577,,,
3.804468703,9.191596,5.543127886,5.879848793,-9.806473,-9.43509,,,
3.807610296,9.112729,5.339155596,5.884410385,-9.832345,-9.454407,,,
3.810751889,8.971772,5.13540279,5.888968836,-9.781363,-9.473527,,,
3.813893481,8.823403,4.931882537,5.893530429,-9.292434,-9.492449,,,
3.817035074,8.661775,4.728607882,5.898092021,-9.387823,-9.511175,,,
3.820176667,8.328529,4.525591839,5.902653614,-10.711661,-9.529702,,,
3.823318259,8.334544,4.322847392,5.907215206,-10.545286,-9.548031,,,
3.826459852,8.179686,4.120387495,5.911773657,-10.354462,-9.566162,,,
3.829601445,7.878654,3.918225069,5.91633525,-10.236938,-9.584093,,,
3.832743037,7.55761,3.716373004,5.920896842,-10.193302,-9.601825,,,
3.83588463,7.442566,3.514844153,5.925458435,-9.943194,-9.619358,,,
3.839026223,7.492587,3.313651336,5.930020027,-10.061093,-9.63669,,,
3.842167815,7.625008,3.112807334,5.934578478,-10.447311,-9.653821,,,
3.845309408,7.84895,2.912324894,5.939140071,-10.551361,-9.670752,,,
3.848451001,8.009491,2.712216721,5.943701663,-10.623288,-9.687481,,,
3.851592593,8.407032,2.512495483,5.948263256,-10.645373,-9.704009,,,
3.854734186,8.515492,2.313173806,5.952824849,-10.674865,-9.720335,,,
3.857875779,8.760931,2.114264274,5.957383299,-10.720722,-9.736459,,,
3.861017371,8.921535,1.915779428,5.961944892,-11.125623,-9.75238,,,
3.864158964,9.053169,1.717731766,5.966506485,-11.297882,-9.768098,,,
3.867300557,9.096376,1.520133741,5.971068077,-11.264688,-9.783613,,,
3.870442149,9.112326,1.322997758,5.97562967,-11.136443,-9.798924,,,
3.873583742,8.782494,1.126336178,5.980188121,-10.935862,-9.814032,,,
3.876725335,8.783942,0.93016131,5.984749713,-10.715486,-9.828935,,,
3.879866927,8.661194,0.734485418,5.989311306,-10.485538,-9.843634,,,
3.88300852,8.464779,0.539320711,5.993872898,-10.280896,-9.858128,,,
3.886150112,8.430486,0.344679352,5.998434491,-10.025981,-9.872417,,,
3.889291705,8.065037,0.150573447,6.002992942,-9.582039,-9.8865,,,
3.892433298,7.649719,-0.042984948,6.007554534,-9.313763,-9.900378,,,
3.89557489,7.171243,-0.235983834,6.012116127,-9.034734,-9.914049,,,
3.898716483,6.701413,-0.428411266,6.016677719,-8.80948,-9.927515,,,
3.901858076,6.247226,-0.620255356,6.021239312,-8.64435,-9.940773,,,
3.904999668,5.74096,-0.811504272,6.025797763,-8.459146,-9.953825,,,
3.908141261,5.193699,-1.002146243,6.030359355,-8.326471,-9.96667,,,
3.911282854,4.710307,-1.192169555,6.034920948,-8.144894,-9.979308,,,
3.914424446,4.380039,-1.381562556,6.03948254,-7.968188,-9.991738,,,
3.917566039,4.022647,-1.570313654,6.044044133,-7.832134,-10.00396,,,
3.920707632,3.582541,-1.758411321,6.048602584,-7.751347,-10.015973,,,
3.923849224,3.083798,-1.945844091,6.053164176,-7.713816,-10.027779,,,
3.926990817,2.667429,-2.132600564,6.057725769,-7.763753,-10.039375,,,
3.93013241,2.315562,-2.318669404,6.062287361,-7.916584,-10.050763,,,
3.933274002,2.101269,-2.50403934,6.066848954,-8.382871,-10.061942,,,
3.936415595,1.864336,-2.688699172,6.071407405,-8.427977,-10.072911,,,
3.939557188,1.657401,-2.872637764,6.075968997,-8.707455,-10.083671,,,
3.94269878,1.485194,-3.055844052,6.08053059,-8.936505,-10.094221,,,
3.945840373,1.173843,-3.238307042,6.085092182,-9.127277,-10.104561,,,
3.948981966,0.911006,-3.420015808,6.089653775,-9.274344,-10.11469,,,
3.952123558,0.828771,-3.600959499,6.094212226,-9.261613,-10.124609,,,
3.955265151,0.859434,-3.781127336,6.098773818,-9.143211,-10.134318,,,
3.958406744,0.804689,-3.960508613,6.103335411,-8.907117,-10.143815,,,
3.961548336,0.660186,-4.139092699,6.107897003,-8.792085,-10.153102,,,
3.964689929,0.461654,-4.316869038,6.112458596,-8.791511,-10.162177,,,
3.967831521,0.299909,-4.493827153,6.117017047,-8.883038,-10.171041,,,
3.970973114,0.29788,-4.66995664,6.121578639,-9.037278,-10.179693,,,
3.974114707,0.373058,-4.845247177,6.126140232,-9.19145,-10.188134,,,
3.977256299,0.639078,-5.019688519,6.130701825,-9.4275,-10.196362,,,
3.980397892,0.856503,-5.193270501,6.135263417,-9.725338,-10.204378,,,
3.983539485,0.972407,-5.365983039,6.139821868,-9.991037,-10.212182,,,
3.986681077,0.970368,-5.537816132,6.144383461,-10.227915,-10.219774,,,
3.98982267,1.030981,-5.708759858,6.148945053,-10.395813,-10.227152,,,
3.992964263,1.260821,-5.878804381,6.153506646,-10.430664,-10.234318,,,
3.996105855,1.59665,-6.04793995,6.158068238,-10.400414,-10.241271,,,
3.999247448,1.875641,-6.216156895,6.162626689,-10.272207,-10.248011,,,
4.002389041,1.935787,-6.383445636,6.167188282,-10.042244,-10.254538,,,
4.005530633,1.710281,-6.549796676,6.171749874,-9.944285,-10.260851,,,
4.008672226,-1.224303,-6.715200607,6.176311467,-9.916512,-10.266951,,,
4.011813819,-1.735467,-6.87964811,6.180873059,-9.920291,-10.272837,,,
4.014955411,-2.202871,-7.043129954,6.18543151,-10.004572,-10.27851,,,
4.018097004,-2.573862,-7.205636995,6.189993103,-10.150793,-10.283968,,,
4.021238597,-2.877822,-7.367160184,6.194554695,-10.305025,-10.289213,,,
4.024380189,-3.825261,-7.527690561,6.199116288,-10.386964,-10.294243,,,
4.027521782,-4.163906,-7.687219256,6.20367788,-10.444192,-10.299059,,,
4.030663375,-4.466291,-7.845737496,6.208236331,-10.550079,-10.303661,,,
4.033804967,-4.721667,-8.003236596,6.212797924,-10.71184,-10.308049,,,
4.03694656,-4.731762,-8.159707971,6.217359516,-10.883937,-10.312222,,,
4.040088153,-4.59326,-8.315143125,6.221921109,-10.943839,-10.316181,,,
4.043229745,-4.348478,-8.469533662,6.226482701,-11.026688,-10.319924,,,
4.046371338,-4.215607,-8.622871279,6.231041152,-11.122554,-10.323454,,,
4.04951293,-3.99942,-8.775147773,6.235602745,-11.210465,-10.326768,,,
4.052654523,-3.911883,-8.926355035,6.240164337,-11.304242,-10.329867,,,
4.055796116,-3.816109,-9.076485058,6.24472593,-11.442434,-10.332752,,,
4.058937708,-3.791138,-9.22552993,6.249287522,-11.586762,-10.335421,,,
4.062079301,-3.69279,-9.373481842,6.253845973,-11.730822,-10.337876,,,
4.065220894,-3.531554,-9.520333083,6.258407566,-11.80285,-10.340115,,,
4.068362486,-3.525931,-9.666076043,6.262969158,-11.803057,-10.342139,,,
4.071504079,-3.601288,-9.810703215,6.267530751,-11.794532,-10.343948,,,
4.074645672,-3.774077,-9.954207192,6.272092344,-11.835192,-10.345542,,,
4.077787264,-4.236561,-10.09658067,6.276650794,-11.949428,-10.346921,,,
4.080928857,-4.362287,-10.23781645,6.281212387,-12.04542,-10.348084,,,
4.08407045,-4.673428,-10.37790744,6.28577398,-12.077079,-10.349032,,,
4.087212042,-4.955808,-10.51684664,6.290335572,-12.024156,-10.349764,,,
4.090353635,-5.174711,-10.65462717,6.294897165,-11.97853,-10.350282,,,
4.093495228,-5.433166,-10.79124224,6.299455616,-12.010912,-10.350583,,,
4.09663682,-5.675683,-10.92668519,6.304017208,-11.942855,-10.35067,,,
4.099778413,-6.033193,-11.06094944,6.308578801,-11.900461,-10.350541,,,
4.102920006,-6.223868,-11.19402852,6.313140393,-11.798215,-10.350197,,,
4.106061598,-6.546085,-11.3259161,6.317701986,-11.677224,-10.349637,,,
4.109203191,-6.917952,-11.45660592,6.322260437,-11.527821,-10.348862,,,
4.112344784,-7.350217,-11.58609184,6.326822029,-11.410009,-10.347872,,,
4.115486376,-7.803726,-11.71436784,6.331383622,-11.364844,-10.346666,,,
4.118627969,-8.180489,-11.84142799,6.335945214,-11.500369,-10.345245,,,
4.121769562,-8.539607,-11.9672665,6.340506807,-11.709265,-10.343609,,,
4.124911154,-8.825712,-12.09187767,6.345065258,-11.995346,-10.341758,,,
4.128052747,-9.036693,-12.2152559,6.34962685,-12.159236,-10.339691,,,
4.131194339,-8.924249,-12.33739573,6.354188443,-12.294952,-10.337409,,,
4.134335932,-8.855596,-12.45829179,6.358750035,-12.555121,-10.334912,,,
4.137477525,-8.618238,-12.57793883,6.363311628,-12.877935,-10.3322,,,
4.140619117,-8.305856,-12.69633172,6.367870079,-13.283038,-10.329274,,,
4.14376071,-8.123046,-12.81346543,6.372431671,-13.883666,-10.326132,,,
4.146902303,-7.448749,-12.92933504,6.376993264,-14.199403,-10.322775,,,
4.150043895,-7.546629,-13.04393577,6.381554856,-14.379577,-10.319204,,,
4.153185488,-7.682253,-13.15726293,6.386116449,-14.38984,-10.315418,,,
4.156327081,-7.871006,-13.26931196,6.3906749,-14.293593,-10.311417,,,
4.159468673,-8.133041,-13.38007839,6.395236492,-14.161542,-10.307201,,,
4.162610266,-8.494764,-13.4895579,6.399798085,-14.085347,-10.302772,,,
4.165751859,-9.014386,-13.59774627,6.404359677,-13.82408,-10.298127,,,
4.168893451,-9.244721,-13.70463938,6.40892127,-13.286702,-10.293269,,,
4.172035044,-9.413245,-13.81023324,6.413479721,-12.943125,-10.288196,,,
4.175176637,-9.549664,-13.914524,6.418041313,-12.592297,-10.282909,,,
4.178318229,-9.325351,-14.01750789,6.422602906,-12.38028,-10.277409,,,
4.181459822,-9.200027,-14.11918127,6.427164498,-12.263637,-10.271694,,,
4.184601415,-9.159919,-14.21954062,6.431726091,-12.451081,-10.265766,,,
4.187743007,-9.17874,-14.31858255,6.436284542,-12.489491,-10.259624,,,
4.1908846,-9.235288,-14.41630376,6.440846134,-12.243019,-10.253269,,,
4.194026193,-9.365989,-14.51270109,6.445407727,-12.163702,-10.2467,,,
4.197167785,-10.819471,-14.60777149,6.44996932,-12.126327,-10.239918,,,
4.200309378,-10.947508,-14.70151203,6.454530912,-12.152595,-10.232923,,,
4.203450971,-10.983019,-14.7939199,6.459089363,-12.247136,-10.225715,,,
4.206592563,-10.860449,-14.88499242,6.463650956,-12.309577,-10.218294,,,
4.209734156,-10.627798,-14.974727,6.468212548,-12.336198,-10.210661,,,
4.212875748,-10.253907,-15.0631212,6.472774141,-12.333883,-10.202815,,,
4.216017341,-9.537865,-15.15017269,6.477335733,-12.272278,-10.194757,,,
4.219158934,-9.03274,-15.23587924,6.481894184,-12.305435,-10.186487,,,
4.222300526,-8.588116,-15.32023877,6.486455777,-12.34062,-10.178005,,,
4.225442119,-8.327454,-15.40324931,6.491017369,-12.546535,-10.169311,,,
4.228583712,-8.252764,-15.484909,6.495578962,-12.743617,-10.160406,,,
4.231725304,-8.492307,-15.5652161,6.500140554,-12.831396,-10.151289,,,
4.234866897,-8.760391,-15.64416901,6.504699005,-12.741135,-10.141961,,,
4.23800849,-9.086535,-15.72176624,6.509260598,-12.646779,-10.132421,,,
4.241150082,-9.894216,-15.79800641,6.51382219,-12.651849,-10.122671,,,
4.244291675,-10.559396,-15.87288828,6.518383783,-12.783308,-10.112711,,,
4.247433268,-11.30259,-15.94641071,6.522945375,-13.001178,-10.10254,,,
4.25057486,-12.03875,-16.01857269,6.527503826,-13.242594,-10.092158,,,
4.253716453,-12.708637,-16.08937334,6.532065419,-13.395848,-10.081567,,,
4.256858046,-13.259824,-16.15881189,6.536627011,-13.397739,-10.070766,,,
4.259999638,-13.656819,-16.22688769,6.541188604,-13.361955,-10.059755,,,
4.263141231,-13.817595,-16.29360021,6.545750196,-13.310786,-10.048536,,,
4.266282824,-13.858541,-16.35894906,6.550308647,-13.431864,-10.037107,,,
4.269424416,-13.89917,-16.42293394,6.55487024,-13.547066,-10.025469,,,
4.272566009,-13.766373,-16.48555469,6.559431832,-13.298381,-10.013622,,,
4.275707602,-13.361778,-16.54681127,6.563993425,-13.378338,-10.001568,,,
4.278849194,-13.010589,-16.60670376,6.568555017,-13.312637,-9.989305,,,
4.281990787,-12.768997,-16.66523236,6.573113468,-13.239261,-9.976834,,,
4.285132379,-12.640789,-16.72239738,6.577675061,-13.321312,-9.964155,,,
4.288273972,-12.637833,-16.77819926,6.582236653,-13.585506,-9.95127,,,
4.291415565,-12.656534,-16.83263857,6.586798246,-13.875451,-9.938177,,,
4.294557157,-12.679518,-16.88571597,6.591359839,-14.08941,-9.924878,,,
4.29769875,-11.637299,-16.93743229,6.595918289,-14.216267,-9.911371,,,
4.300840343,-11.623528,-16.98778842,6.600479882,-14.284065,-9.897659,,,
4.303981935,-11.588449,-17.03678542,6.605041475,-14.303611,-9.883741,,,
4.307123528,-11.535031,-17.08442444,6.609603067,-14.401488,-9.869617,,,
4.310265121,-11.484779,-17.13070676,6.61416466,-14.536128,-9.855288,,,
4.313406713,-12.485663,-17.17563378,6.618723111,-14.747521,-9.840754,,,
4.316548306,-12.372795,-17.21920701,6.623284703,-15.095847,-9.826014,,,
4.319689899,-12.314924,-17.2614281,6.627846296,-15.304341,-9.811071,,,
4.322831491,-12.412906,-17.3022988,6.632407888,-15.451685,-9.795923,,,
4.325973084,-12.531388,-17.34182099,6.636969481,-15.606187,-9.780572,,,
4.329114677,-12.729967,-17.37999665,6.641527932,-15.776849,-9.765017,,,
4.332256269,-13.06081,-17.41682789,6.646089524,-15.914269,-9.749259,,,
4.335397862,-13.49189,-17.45231696,6.650651117,-15.947436,-9.733297,,,
4.338539455,-14.157483,-17.48646618,6.655212709,-15.82785,-9.717134,,,
4.341681047,-14.871292,-17.51927803,6.659774302,-15.52027,-9.700768,,,
4.34482264,-15.554645,-17.55075508,6.664332753,-14.954746,-9.6842,,,
4.347964233,-15.963087,-17.58090004,6.668894345,-14.37817,-9.667431,,,
4.351105825,-16.281233,-17.60971571,6.673455938,-13.882877,-9.650461,,,
4.354247418,-16.571409,-17.63720503,6.67801753,-13.227768,-9.63329,,,
4.357389011,-16.809004,-17.66337105,6.682579123,-12.845169,-9.615918,,,
4.360530603,-17.00141,-17.68821692,6.687137574,-12.394264,-9.598347,,,
4.363672196,-17.34976,-17.71174592,6.691699166,-12.036679,-9.580575,,,
4.366813788,-17.60818,-17.73396145,6.696260759,-11.893944,-9.562605,,,
4.369955381,-17.863997,-17.75486701,6.700822351,-12.155993,-9.544435,,,
4.373096974,-18.17423,-17.77446622,6.705383944,-12.240622,-9.526067,,,
4.376238566,-18.370631,-17.79276282,6.709942395,-12.292709,-9.5075,,,
4.379380159,-18.452498,-17.80976065,6.714503987,-12.309153,-9.488736,,,
4.382521752,-18.609772,-17.82546368,6.71906558,-12.234451,-9.469774,,,
4.385663344,-18.769467,-17.83987597,6.723627172,-12.133415,-9.450616,,,
4.388804937,-18.698744,-17.85300172,6.728188765,-12.150882,-9.43126,,,
4.39194653,-18.89323,-17.86484522,6.732747216,-11.972622,-9.411709,,,
4.395088122,-19.057827,-17.87541088,6.737308808,-11.852591,-9.391961,,,
4.398229715,-19.152774,-17.88470323,6.741870401,-11.673781,-9.372018,,,
4.401371308,-19.12144,-17.89272688,6.746431994,-11.520161,-9.35188,,,
4.4045129,-19.039638,-17.89948658,6.750993586,-11.287897,-9.331548,,,
4.407654493,-19.080038,-17.90498719,6.755552037,-11.265448,-9.311021,,,
4.410796086,-18.989464,-17.90923365,6.76011363,-11.499708,-9.290301,,,
4.413937678,-18.881678,-17.91223104,6.764675222,-11.89093,-9.269387,,,
4.417079271,-18.760368,-17.91398453,6.769236815,-12.389565,-9.24828,,,
4.420220864,-18.533849,-17.9144994,6.773798407,-12.913208,-9.226981,,,
4.423362456,-18.500928,-17.91378105,6.778356858,-13.391557,-9.20549,,,
4.426504049,-18.425882,-17.91183496,6.782918451,-13.819464,-9.183808,,,
4.429645642,-18.367517,-17.90866674,6.787480043,-14.148171,-9.161934,,,
4.432787234,-18.44407,-17.90428211,6.792041636,-14.319726,-9.13987,,,
4.435928827,-18.53239,-17.89868686,6.796603228,-14.428074,-9.117615,,,
4.43907042,-18.720248,-17.89188692,6.801161679,-14.356468,-9.095171,,,
4.442212012,-18.745188,-17.8838883,6.805723272,-14.025658,-9.072537,,,
4.445353605,-18.71633,-17.87469713,6.810284864,-13.677458,-9.049715,,,
4.448495197,-18.75442,-17.86431963,6.814846457,-13.498775,-9.026705,,,
4.45163679,-18.753223,-17.85276214,6.819408049,-13.364348,-9.003506,,,
4.454778383,-18.771009,-17.84003107,6.8239665,-13.207499,-8.980121,,,
4.457919975,-18.759141,-17.82613295,6.828528093,-12.962065,-8.956548,,,
4.461061568,-18.886867,-17.81107443,6.833089685,-12.776305,-8.932789,,,
4.464203161,-19.272726,-17.79486221,6.837651278,-12.654378,-8.908844,,,
4.467344753,-19.531335,-17.77750314,6.84221287,-12.61663,-8.884714,,,
4.470486346,-19.854867,-17.75900412,6.846771321,-12.652518,-8.860399,,,
4.473627939,-20.275081,-17.7393722,6.851332914,-12.533225,-8.8359,,,
4.476769531,-20.662031,-17.71861447,6.855894506,-12.445965,-8.811217,,,
4.479911124,-20.997649,-17.69673817,6.860456099,-12.233034,-8.78635,,,
4.483052717,-21.231899,-17.67375059,6.865017691,-11.982349,-8.761301,,,
4.486194309,-21.508217,-17.64965914,6.869576142,-11.811896,-8.736069,,,
4.489335902,-21.892539,-17.62447132,6.874137735,-11.677589,-8.710655,,,
4.492477495,-22.034723,-17.59819472,6.878699327,-11.658803,-8.685061,,,
4.495619087,-22.116294,-17.57083703,6.88326092,-11.543451,-8.659285,,,
4.49876068,-22.193661,-17.54240601,6.887822512,-11.439411,-8.63333,,,
4.501902273,-22.125663,-17.51290954,6.892380963,-11.378921,-8.607194,,,
4.505043865,-22.056915,-17.48235556,6.896942556,-11.373037,-8.58088,,,
4.508185458,-22.083192,-17.45075213,6.901504148,-11.395658,-8.554387,,,
4.511327051,-21.94261,-17.41810738,6.906065741,-11.630705,-8.527716,,,
4.514468643,-21.841868,-17.38442953,6.910627334,-11.822343,-8.500868,,,
4.517610236,-21.648985,-17.34972688,6.915185784,-11.860537,-8.473843,,,
4.520751829,-21.42752,-17.31400784,6.919747377,-12.029642,-8.446641,,,
4.523893421,-21.259823,-17.27728089,6.92430897,-12.08654,-8.419264,,,
4.527035014,-21.125138,-17.23955458,6.928870562,-12.068163,-8.391711,,,
4.530176606,-21.207777,-17.20083757,6.933432155,-11.989256,-8.363984,,,
4.533318199,-21.241706,-17.16113859,6.937990606,-11.934847,-8.336083,,,
4.536459792,-21.291027,-17.12046645,6.942552198,-11.846406,-8.308008,,,
4.539601384,-21.335897,-17.07883005,6.947113791,-11.789875,-8.279761,,,
4.542742977,-21.417986,-17.03623836,6.951675383,-11.742366,-8.251341,,,
4.54588457,-21.610452,-16.99270044,6.956236976,-11.695556,-8.22275,,,
4.549026162,-21.897941,-16.94822542,6.960795427,-11.401412,-8.193987,,,
4.552167755,-22.211737,-16.90282252,6.965357019,-11.324213,-8.165054,,,
4.555309348,-22.501979,-16.85650102,6.969918612,-11.196946,-8.135951,,,
4.55845094,-22.680884,-16.80927029,6.974480204,-11.127285,-8.106679,,,
4.561592533,-22.720873,-16.76113976,6.979041797,-11.086331,-8.077238,,,
4.564734126,-22.623098,-16.71211896,6.983600248,-11.037577,-8.047629,,,
4.567875718,-22.484609,-16.66221747,6.98816184,-11.028776,-8.017853,,,
4.571017311,-22.477258,-16.61144495,6.992723433,-11.019176,-7.98791,,,
4.574158904,-22.172459,-16.55981114,6.997285025,-10.945888,-7.9578,,,
4.577300496,-22.165234,-16.50732583,7.001846618,-11.014097,-7.927525,,,
4.580442089,-22.127606,-16.45399889,7.006405069,-10.861309,-7.897085,,,
